0.00796955107020223,-0.0232762914470703,-0.0218136374704256,-0.0251038033628618,0.0640002540496171,0.120018566043983,0.026538838922582,0.000759484568563171,0.00647574008094709,0.0520842014319351,0.0367171078089225,0.000439021077904547,-0.00767980932621958,-0.00759198928199614,0.0218227170390195,0.0194926230398026,0.00381733293807918,-0.0191121196896295,-0.0295320956848771,0.0138580966020008,0.0698867879481105,0.0648318486272233,0.0482295981607512,-0.0161770476502347,0.114060363071992,0.152143301655005,0.0925032742506574,0.0815614971548095,-0.00315979359192686,0.0373103549555856,-0.0265936397203151,0.11680384405306,-0.0263259370863286,-0.0317522208938362,-0.0339277339983125,-0.0423205274437515,-0.0119838024641829,0.071827888029111,-0.024159779555484,-0.0266527364282707,-0.0556733342249547,-0.0446102089250549,0.0266312900521325,-0.027284990057832,-0.0239773854183413,-0.0368386742197648,-0.00518180093875501,0.00371685921423388,0.00966717171764655,-0.00651040791158631,-0.0131643246029037,-0.00882195430247397,0.130666603250682,0.241541582590829,0.0761968882847833,-0.00416868343114488,0.0837975827668789,0.0916699163951197,-0.0100332441546025,-0.0368323176400531,-0.0133678853953552,0.0641824716795286,0.037379896519474,-0.036459768892818,-0.0264101549853429,-0.034534844651548,-0.0348465813747511,-0.0229570525694673,-0.00979394624950982,0.016731403124026,-0.0157041767522774,0,0.01330112530453,0.0665898020319548,0.0295940503111217,-0.0143503284382266,-0.0162538742144475,0.0195209861722599,0.0518061730136755,0.0339395417767756,0.00703759729848493,0.0118135613892353,0.00462821571590172,0.00535322619620409,0.120843582379402,0.105169074737592,0.123326846432912,0.194653029574923,0.373045203545994,0.493026010103927,0.433769448622096,0.305374311015593,0.129665748307686,0.037890600388765,-0.013166361601534,0.0101105857246972,0.00473565371871461,-0.0231730465644451,-0.0253662203063318,-0.0157264345020874,-0.0103959808260959,-0.0353804807263888,-0.0260754499297493,-0.0177881609944479,-0.0248110895728336,-0.0326560398946125,-0.00818643927819867,-1.91382445907281e-05,-0.00560695535889372,0.00726291820331505,0.00432057371089116,-0.00239276497931435,-0.00245030686614207,-0.0118064165049844,-0.0154375911233748,-0.0206071333009527,-0.0226219722727092,-0.0207223228247992,-0.0159785112629219,-0.0106053562214397,0.00505921197506585,0.0116898214234541,-0.00815562340316422,0.000721413678426371,-0.0140100354100459,0.0283991493075535,0.0410317256348391,0.0212399315153783,-0.000159980594910074,0.0120962260371842,0.00349582295514121,-0.0063426330344902,-0.00931954915915378,0.0178096699829029,0.099264601446177,0.0906558007797321,0.0222565791841384,0.00998614370870588,0.001271787990123,0.0869227497342972,0.00557114793986145,0.0181047777258355,0.394014025027018,0.395948680385329,0.352248156967962,0.220265770619679,0.0185137541170506,0.00608149039195559,-0.0012553692728493,-0.0138339440893203,-0.0140721351647064,-0.0159023262532133,-0.0240198074198299,-0.00535332998259127,-0.00804902114291919,-0.0235634157302303,-0.00776237525174261,-0.0207229549478314,-0.0154222804249136,0.000189343763138494,-0.0117557546492906,0.00533252698902606,0.0653323968463478,0.023723572023918,-0.00980765652233545,-0.0130858129730094,-0.00328580593281727,0.000681752102325013,0.0678275216456658,0.0625158026678123,0.0490410014104049,0.0170032287804535,0.0378173671395197,0.0060887714614868,-0.0195982334573133,-0.027816009069411,-0.0280921227735494,-0.0169643742267405,-0.017747323102262,-0.0370697611824645,-0.00187617237337842,-0.0316011263200819,-0.0351277001344185,0.000966826967024928,-0.0106687852933706,-0.0121866635997585,-0.00190980942561747,-0.00335635381093158,0.0246712895141096,0.0158784739572641,-0.0118578023557031,-0.0186213473561451,-0.0258113687095887,-0.0165353262604431,0.0728168597159676,0.0539427835817293,0.033154743951529,0.00587667355605213,-0.00469360432557418,0.05601040956389,0.023157221699773,0.0531121178851038,-0.0114746447403013,-0.014073135399094,-0.0132949251416525,0.0346860694313175,0.0352953385538347,0.021954885864068,0.0226236502249766,0.0149204467711761,0.00991658153160404,0.00229388901477688,0.0355582945146056,0.02341372018901,-0.00130484721657161,0.000439281448343581,-0.00235738698294435,-0.00353788167989766,-0.00928398495613776,-0.0030992140325009,0.0239368075493785,-0.00452554548191629,-0.00517082629964139,-0.0176312678940087,0.0023824533252924,0.0339590036239513,0.0137082309178717,-0.0140363667434736,-0.0248310250211313,-0.00104839004687133,0.0142310665821596,0.00977596566782043,0.028544589040559,0,0.0466669248482123,0.065186334767204,0.022085874647282,-0.0210192858875287,-0.0139564551636477,-0.0235264418455294,-0.0222544680763633,-0.0152854843849976,-0.0142645996300757,0.00817721007699478,0.0220260037303269,-0.0257195873575068,0.00105863725113165,0.0124390254585806,-0.00043281336117184,-0.00310793637278585,0.005609893862204,0.0452161957583426,-0.00561288315072766,-0.003284877152392,-0.000752901310172275,-0.0100277131562892,-0.0182406216176686,-0.0175982696548169,-0.0137939954667349,-0.0248013570387815,-0.0130879193101745,0.0179071640468789,0.1069529588629,0.154331319171302,0.136785714214116,0.127184653450013,0.0845904590338342,0.0942003743899595,0.0928457534691965,0.0660499917967041,0.0692413761305946,0.0769620097288187,-0.00156417496159256,-0.018291435543196,-0.012407773027188,-0.027454646294704,-0.0231432289965333,0.0119874672497341,0.0641800203107954,0.107009837077369,0.201104645787516,0.16130381767612,0.109240978510896,-0.0160237341582628,-0.0292853220744845,-0.027002258859523,-0.0079667386559065,-0.00169012872054677,-0.000871623801162387,-0.0078565012527566,-0.00673010953027308,-0.00999091806860438,0,0.0164721718785278,0.0167112041842324,-0.00907702476848051,-0.0416462616592879,-0.025710273286962,0,0.0245840922339051,0.029218967948063,0.0226432362847945,-0.0141747222974741,-0.0148346483509913,0.00812974610325177,-0.0123301838153211,0.0133396278275472,0.0124403463300206,0.00534762377136599,-0.0061965947653248,0,0.00894553137903861,-0.0200958164819001,-0.0207048164350846,-0.0367263361357041,-0.0128781501314156,-0.0191241185862807,-0.0259629980859986,0.066239779046287,0.033175906323474,0.0271987984900396,0.0170413553358103,0.0495029048390984,0.033462613645722,0.028948825049779,0.0534821790062293,0.032963144365547,-0.00313543818293943,-0.0159962574448134,0.0198304784472118,-0.00543159958429347,-0.031423958778972,-0.0258136431394826,-0.0136088444732863,0.0147923368493443,0.0119747971830628,0.111264954697351,0.0359162032794024,0.00138632891645538,-0.0343432856959153,-0.0364700462309714,-0.0303977417973419,-0.0138948006096945,-0.0318396701354982,-0.0323466360708178,-0.0279618610439909,0.0231513397480215,0.094606423606842,0.0299698935094231,0.0479865983949636,0.0619472547840972,0.0194639399018277,0.0250517920233939,0.0441151049406422,0.0309839081057948,0,-0.00431568653393604,-0.00521690326593979,-0.0164754217683306,0.00858370385767908,0.0257762358904316,0.015267901484848,0,0.00529716398478342,-0.00515760603841253,-5.5815266322183e-05,0.0499225035025161,0.238635500502854,0.497999627027765,0.472406902812017,0.397374280725271,0.275868025438654,0.167698034998928,0.0935197285172688,0.0283647371355109,-0.0111206541063567,-0.016834608857719,-0.0205290014948201,-0.0290228829530364,-0.0258995100702769,-0.0186791073859954,-0.00595944605365276,-0.00941232168023296,-0.0268443001235149,-0.0370042730651994,-0.0444409761685956,-0.0233339027534098,-0.0128092290870751,-0.0176656216671171,-0.0190065505318422,-0.0173013063550643,-0.0266151569515988,-0.0325296679216692,-0.0296137271834782,-0.0336826033893065,-0.0386910073283087,-0.0140423812497306,-0.00567384800200399,-0.0112252834011492,-0.030893527411924,-0.0343620725134462,-0.0400761328623192,-0.0347028362417431,0.0201224284157042,0.00311542243336798,0.00417394162918126,0.0565483038170711,0.0071142435624364,0.023651159075011,0.00132473169026238,0.013114616633477,0.00532611062197774,-0.00635826132920517,-0.0116056098828959,0.0341413922897626,0.0416677991923094,0.0356626722145459,0.113517267249231,0.00823332434227854,-0.0193051251965358,0.0062608910137771,0.0316176936752612,0.014924216705892,0,0.0105784931595738,0.0170066000407026,0.0529152052862545,0.0288015710767443,0.0263156769666881,0.0538904199573967,0.086620215681533,0.244871337140894,0.281406729327293,0.175603858480387,0.0272582557640668,-0.0105020732293751,-0.0190947133165998,-0.027472698147378,-0.0339758047212274,-0.0336101937065078,-0.0309327877777445,0.0762982956522608,0.0971745181788773,-0.0197526550553953,-0.0427500553330643,-0.0466546659435609,-0.0407303714151138,-0.0382880960167783,-0.031775472484808,-0.0465782293127037,-0.0421060682380889,0.06456815718804,0.0185214144935954,0.0701783812495071,-0.0363658179854821,-0.0162537258455006,-0.00442668786050679,-0.00686798680304466,-0.0535805492167446,-0.0747601632020075,-0.0741217175040142,0,0.102462462708855,0.226324385975092,0.0944968655261939,-0.0496382120236234,-0.0339529546625333,-0.0186426825450149,0.0888294760251713,-0.0449273519937089,-0.0742268184806846,0.0648063745228951,0.110800600686273,0.0845583709403041,0.120632716175619,0.142638769662112,0.12861022925066,0.0505727231499843,0.0288020788951567,-0.0167696133330502,-0.0530003383169749,-0.0263195977205012,0.0274831583786326,0.0358462146672847,-0.00323145332756049,-0.0499806007982354,-0.0477147907799175,-0.0514756350593381,0.0123903967407241,0.0235405790297618,0.103592049435713,0.0543198548526061,0.0754636752166304,0.0284646092691517,-0.0148051125192034,0.0516660862077512,0.0894559778355867,0.10791799756037,0.0253297716685956,0.0471694740135211,0.0728174194335864,0.0513852945599477,0.0668237124611811,0.0142031506956298,-0.0542086118661344,-0.0468643023633598,-0.0628926131143279,-0.0620307762955115,-0.0452732317024567,-0.0475056459730854,0,-0.0414597529933551,-0.0285789171646339,-0.0633316449359687,-0.0875542772579657,-0.0722478825428422,-0.0100083879477872,-0.0404276793270189,-0.00182441079245113,0.0135700384891157,-0.0150984064163955,0.120883435391727,0.178172964932783,0.198540748516474,0.192055379690468,0.188814119641556,0.194231050356137,0.189796796447758,0.207573031107857,0.146722228960512,0.105257953082461,0.132335191749839,0.116248759210764,0.10506567091188,0.10950251577524,0.0858659390968085,0.119594950653852,0.116558973573514,0.14793291754086,0.101926301508091,0.030188502858241,-0.00235024973180756,-0.053812915092102,-0.0969990614438737,-0.077755436546175,-0.0755102597726798,-0.0149231591207748,-0.00307748148550457,-0.0170544712557668,0.104315707757497,0.0769823710961175,0,-0.0228106366820638,-0.0126787012064384,-0.0246037299860839,0,-0.00289708489033386,-0.0143186158430074,0.00870818179251067,-0.00151478528017267,-0.00567240818779123,-0.00839011694896243,-0.0101246863353148,-0.0122330866244046,-0.019077317684868,-0.0114289830949468,-0.0104372868236745,0.0202126510294154,0.004916608194013,0.204648226784763,0.213498727584166,0.0400902535732413,-0.00366124848886409,0.0795605257075067,0.0435538902812877,-0.00427333635293922,-0.00252619410899329,0.00404201273133636,0.00194697618026051,-0.00670844259658526,-0.00875138813840287,-0.0151936526135352,-0.0167450660558885,-0.0163821934447962,0.0282142439989092,-0.0103166842766509,-0.013508270741768,-0.0182618856666865,-0.022082738909379,-0.011939223074548,-0.0149771771983784,-0.0127632068169402,-0.0127724026309412,-0.00829185134588688,-0.00712145709383378,0.00583082229784414,-0.010644519126256,0.000760409565549582,0.00690503309731164,-0.00786514030704395,-0.00985435498507188,-0.0159166193889955,-0.0124508989837511,-0.0187650150167653,-0.0159297495790408,-0.0116739019665267,-0.00199131226210307,-0.00764617253945765,-0.0156089497915367,0.0123684572280766,0.0721045690564612,0.0899485102152228,0.0993767560629228,0.037828593625475,0.0323073661847457,0.025993869115402,0.119581265474166,0.0142807609694769,-0.0308636410348225,-0.0269794416521346,-0.0243738354833417,-0.0223766891895847,-0.0342035197786557,-0.0187898518083831,0.0275258535700587,-0.014021261913749,-0.0310720631526189,-0.0350800247256978,-0.0277610394859156,-0.0144961501003264,0.0549498675264628,-0.0409573684164991,-0.0482654540768288,0,-0.0559329387618986,-0.0454850432937003,0.00108620458020153,0.177507529697225,0.151280021172602,0.118748700161164,0.107202081370545,0.0217625215806213,0.066337673561684,0.0696019492917367,0.0200179919513658,0.0123769801091628,0.0119674884625009,-0.0182675580609457,-0.0144541364756255,0.00522173759864884,-0.0674481182237339,-0.0592470667222164,-0.0476131366350603,-0.0439747667388759,-0.0265886924323212,0,-0.107108431640932,-0.104380891840769,-0.051588747541068,-0.0633415495893493,-0.0421294190887233,-0.03524291637697,-0.00315580163022166,0.00930760082064902,0.0045628776447253,0.0212600894625109,-0.00647216921532039,-0.00900071313272202,0,-0.0284028163150163,0.0107456213839503,0.0234708798996497,0.00128164389946317,0.0256978631346105,0.0561895891227524,0.0468100887925258,0.0626840710840014,0.0636736475015216,0.0541321977919735,0.0568316034207337,0.0644203744068754,0.0364767716872097,0.0343295073689454,0.0240943325034893,0.0216956883315224,0.0365409074168428,0.029613481210261,0.0628093198866382,0.0372371581101446,0.0410118355175718,0.0200229160080608,0.0222581736196448,0.0280284049895757,0.0153788484904911,0.0160940786941912,0.0221468197713194,0.0215668310721221,0.0103207752639321,0.00592666459873531,0,-0.015162071625609,-0.0143802242170741,0.00167901066542173,0.0147190228725431,0.00169632739084047,-0.0172688742221229,0.0173497674179424,0.00666245854464472,0.00307772000150621,0.017709783434297,0.00921569568480143,0.0083283062320294,-0.0174151776420329,-0.0207726275606378,-0.0242625338210401,0.0085587123207749,-0.0323643346296616,-0.058326469313529,-0.110761442649323,-0.0621382060368598,-0.0520255569342649,-0.108337543760629,-0.102105948949606,-0.0302558177404649,0.0564509764114202,0.0568866713312569,0.10530732102282,0.0669912489259612,0.0170696547778724,0.00123594183852989,-0.0542011724907388,0.0359151440356555,-0.0198588960219515,-0.0534010728729856,0.0293496738554653,-0.0013120141115607,-0.0321921680892136,0,-0.0532955270267753,-0.0177216895199537,-0.0532102056044689,-0.0777845934011446,0.102753748763936,0.249081309590643,0.164396609497646,0.0129053762229889,-0.0364844661971972,-0.0440158776828539,-0.0539091784426217,-0.0569799169290321,-0.0368315159857737,-0.0547138616338042,0.0228764180854031,-0.0451369461914499,-0.058631762292432,-0.0664582461126462,-0.0578161394710751,-0.047715222501366,-0.0444273462123762,-0.0550197327042125,-0.0321327956671238,-0.0499964394799259,-0.0566172657307244,-0.0458335341300132,-0.0351846843880174,-0.0405946396067266,-0.0238674806540899,-0.0159384345919359,0.000718195584591969,-0.0154559051383588,-0.0228459857581988,-0.0131437189753103,-0.017472457566279,-0.0277920431476186,-0.0172716632909975,-0.0173743972021045,0.236591330452683,0.0903496136715597,0.25719807569444,0.21436447532319,0.172105173020837,0.192704049143929,0.103546387670771,0.0895709910728099,0.00411219908027517,0.0496351526479582,-0.00667098267051533,0.0327759143122312,0.234876485380906,0.152291710399009,0.140332139729766,0.0711820826726103,0.0553146319528916,0.154323794876683,0.047740727686251,0.0275862923291519,-0.0121380260415651,0,0.05645813752819,-0.00826228434543948
